X,Y,osm_id,amenity,name,brand,addr:housenumber,operator,construction,shop,addr:housename,leisure,layer,sport,historic,building,website,cuisine,brand:wikidata,brand:wikipedia,wheelchair,toilets:wheelchair,level,payment:mastercard,payment:american_express,capacity,addr:city,payment:cash,addr:postcode,description,outdoor_seating,opening_hours,payment:visa,delivery,phone,payment:debit_cards,takeaway,smoking,payment:credit_cards,email,addr:street,llbo,addr:province,addr:country,name:en,contact:facebook,alt_name,wheelchair:description,diet:halal,microbrewery,diet:vegan,diet:gluten_free,addr:unit,internet_access,short_name,Payments,year,cater,name:ko,drinking_water,internet_access:fee,drink,catering,addr:floor,old_name,indoor_seating,name_1,name:ar,drive_through,cuisine_1,cuisine_2,official_name,hst_number,payment:interac,payment:discover_card,facebook,name:ru,diet:vegetarian,air_conditioning,diet,addr:hamlet,eat_in,name:fr,dine_in,wifi,opendata:type,type,name:it,payment:bitcoin,atm,stars:system,stars,diet:pescetarian,diet:meat,bar,reservation,unit,addr:building,source_1,gst_number,capacity:indoors,capacity:outdoors,not:name,addr:place,owner,dog,name:vi,stars:date,payment:coins,payment:coinkite,url,fax,opening_hours:url,entrance,est_date,name:zh,take_out,max_occupancy,addr:subdistrict,toilets,toilets:access,wikipedia,wikidata,vacant,floor,FIXME,brewery,building:levels,wikipedia:en,start_date,store_ref,opening_hours:delivery,valet,parking,store_name,opening_hours:signed,seating,barbecue,self_service,halal,int_name,designation,contact:yellowpages,payment:notes,contact:yelp,nudism
-79.8728384,43.4968134,2196760309,restaurant,China Star,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8727565,43.4968023,2194908264,restaurant,Wild Wing,Wild Wing,,,,,,,,,,,,chicken,Q8000869,en:Wild Wing Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8787037,43.502806,3446131015,restaurant,Mephis BBQ,,,,,,,,,,,,https://www.bigbonebbq.ca/,,,,,,,,,,,,,,,,,,+1-905-884-7979,,,,,,,,,,Memphis Ribs & BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8997681,43.5225681,3352537310,restaurant,Swiss Chalet,Swiss Chalet,,,,,,,,,,,,chicken,Q2372909,en:Swiss Chalet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.9035215,43.5252968,2045672166,restaurant,Kelsey's,Kelsey's,,,,,,,,,,,,american,Q6386459,en:Kelseys Original Roadhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.9205209,43.5385426,3352505642,restaurant,Everest Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8847168,43.5115428,2216850853,restaurant,Grill Daddy,,140,,,,,,,,,,,,,,,,,,,,Milton,,,,,,,,+1-905-875-2964,,,,,,Main Street East,,,,,https://www.facebook.com/pages/GRILL-DADDY-Family-Restaurant/379407028862504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8846295,43.5116253,2216850848,restaurant,Casa Americo,,144,,,,,,,,,,www.casaamerico.com,,,,,,,,,,Milton,,,,,,,,,,,,,,Main Street East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8843884,43.5121296,2206886882,restaurant,La Toscana Restaurant,,163,,,,,,,,,,http://www.latoscana.ca,,,,,,,,,,Milton,,,,,,,,+1-905-693-8345,,,,,,Main Street East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8842072,43.5119999,2216850794,restaurant,The Bistro on Main,,164,,,,,,,,,,http://www.thebistroonmain.com,,,,,,,,,,Milton,,,,,,,,+1-905-693-0100,,,,,,Main Street East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8838203,43.5123617,2216850790,restaurant,China House Buffet Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8842295,43.5124107,724839035,restaurant,Bumpr's Roadhouse Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bumper's Roadhouse Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8841433,43.5123944,5393691421,restaurant,Mo-Bay Jerk - A Taste Of The Caribbean,,173,,,,,,,,,,http://www.mobayjerk.ca/,,,,yes,,,,,,Milton,,,,,,,,+1-905-636-0505,,,,,,Main St E,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8839775,43.51255,724839032,restaurant,Thai House,,,,,,,,,,,,http://www.thaihouse.ca/,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8835747,43.5125825,2216883986,restaurant,The Works,,,,,,,,,,,,https://worksburger.com/,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8832814,43.5136133,3485495924,restaurant,Sushi Ya Japan,,8,,,,,,,,,,www.miltonsushi.ca,,,,,,,,,,Milton,,,,,,,,+1-905-878-9666,,,,,,Martin Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8813786,43.5150957,2206877084,restaurant,Troy's Diner,,,,,,,,,,,,troysdiner.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8793231,43.5164837,3629498306,restaurant,The Bombay Grill,,,,,,,,,,,,http://www.thebombaygrill.ca/,indian,,,,,,,,,,,,,,,,,+1-905-878-7575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8792135,43.5165822,2194541934,restaurant,Eddieo's Pourhouse & Kitchen,,,,,,,,,,,,https://www.eddieos.com/,,,,,,,,,,,,,,,,,,+1-289-878-7489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8901484,43.5236063,3757636937,restaurant,Tony Spiducci's Ristorante,,,,,,,,,,,,http://www.thegrandchalet.ca/,italian,,,,,,,,,,,,,,,,,+1-905-878-7934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8911284,43.5249759,2196585450,restaurant,Jovanna at Harrop Steak House,,,,,,,,,,,,http://www.harroprestaurant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8876519,43.5265275,2232090090,restaurant,Louie's Diner,,466,,,,,,,,,,http://www.louiesdiner.ca/,,,,,,,,,,Milton,,,,,,,,+1-905-693-0404,,,,,,Steeles Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8874334,43.5267287,2232090030,restaurant,Aji Sai Sushi,,478,,,,,,,,,,https://ajisai.ca/,japanese,,,,,,,,,Milton,,,,,,,,+1-905-636-8866,,,,,,Steeles Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8871517,43.5269767,2232090048,restaurant,Marquee,,,,,,,,,,,,http://marqueesteakhouse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8791018,43.517297,2205333002,restaurant,Oshima Sushi,,395,,,,,,,,,,www.oshimasushi.ca,,,,,,,,,,Milton,,,,,,,,,,,,,,Main Street East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8786177,43.5169276,725881751,restaurant,Golden Fish & Chips,,,,,,,,,,,,,fish_and_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.878446,43.5180006,2205332959,restaurant,Gold City Chinese Restaurant,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8747309,43.5168774,2195974684,restaurant,Cora,Cora,,,,,,,,,,,,breakfast,Q2996960,en:Cora (restaurant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8750038,43.5170456,2195982330,restaurant,Koozina,,,,,,,,,,,,http://www.koozina.ca/,mediterranean,,,,,,,,,,,,,,,,,+1-905-693-6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8628366,43.5068972,3350782383,restaurant,Royal Garden,,,,,,,,,,,,https://www.miltonroyalgarden.com/,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8622356,43.5076957,2199778661,restaurant,Pho Milton,,,,,,,,,,,,http://www.phomilton.com/,vietnamese,,,,,,,,,,,,,,,,,+1-905-864-8088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8551653,43.5111945,2230279870,restaurant,Symposium Cafe Restaurant & Lounge,,611,,,,,,,,,,https://symposiumcafe.com/locations/milton-restaurants,"breakfast;local;dessert",,,,,,yes,yes,140,Milton,yes,L9T 0K4,"BREAKFAST, BRUNCH, BURGERS, DESSERTS & MORE",yes,"Su-Th 08:00-24:00, Fr-Sa 08:00-01:00",yes,yes,+1-905-878-1777,yes,yes,no,yes,symposium.milton@symposiumcafe.com,Holly Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8651404,43.5218972,2199778671,restaurant,Choose 'n' Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-905-693-4890,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8688234,43.5257583,725882445,restaurant,Shoeless Joe's,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8681281,43.5273764,2204624781,restaurant,Osmow's,,875,,,,,,,,,,https://mrosmow.com/,mediterranean,,,,,,,,,Milton,,L9T 3Z3,,,,,,,,,,,,Main Street East,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8654502,43.5262263,2198941308,restaurant,Mr. Dumpling,,,,,,,,,,,,mrdumpling.ca,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8673675,43.5270107,725881770,restaurant,Heritage Fish & Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8668369,43.5275921,724833106,restaurant,East Side Mario's,East Side Mario's,,,,,,,,,,,,italian,Q5329375,en:East Side Mario's,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8759965,43.5352814,5921580568,restaurant,Sunset Grill,Sunset Grill,1003,,,,,,,,,,,american,Q62112489,en:Sunset Grill (Canadian restaurant chain),,,,,,,Milton,,,,,,,,,,,,,,Maple Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8757617,43.5354921,5921580569,restaurant,Pita and Grill,,1003,,,,,,,,,,,"Middle_Eastern;Greek",,,,,,,,,Milton,,,,,,,,,,,,,,Maple Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.87211,43.5374829,2193602430,restaurant,Turtle Jack's Muskoka Grill,,1101,,,,,,,,,,,american,,,,,,,,,Milton,,,,,,,,,,,,,,Maple Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8706147,43.5377676,5921580551,restaurant,Paramount Middle Eastern Kitchen,,,,,,,,,,,,,middle_eastern,,,,,,,,,Milton,,,,yes,,,,,,,,,,Maple Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8708389,43.538247,5921580552,restaurant,Dunk n' Dip,,,,,,,,,,,,,"dessert;cafe",,,,,,,,,Milton,,,,,,,,,,,no,,,Maple Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8744088,43.5394668,4864585735,restaurant,Lone Star Texas Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8568752,43.5389554,1738462407,restaurant,Wild Wing,Wild Wing,,,,,,,,,,,,chicken,Q8000869,en:Wild Wing Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8575565,43.5393016,1738462381,restaurant,Galito's,,,,,,,,,,,,https://www.galitoschicken.com/,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8373016,43.5281638,2218870245,restaurant,Portabello's Pizza & Eatery,,,,,,,,,,,,http://portabellos.ca,pizza,,,,,,,,,,,,,,,,,+1-905-878-1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8229011,43.566934,4469390003,restaurant,Trafalgar Steakhouse & Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.831942,43.5751224,6655614306,restaurant,Madisons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7974478,43.3243446,1715140814,restaurant,DiMarios Trattoria,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7970097,43.3240786,4200651723,restaurant,,,,,,,,,,,,,,italian,,,yes,yes,,,,,,,,,yes,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7967879,43.3242163,1617981925,restaurant,Pepperwoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.796551,43.3244094,4200651719,restaurant,Salvatore's,,1477,,,,,,,,,,https://www.salvatoresburlington.com/,italian,,,yes,,,,,,,,L7S 1B5,,yes,,,,+1-905-633-8787,,no,no,,,Lakeshore Road,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8002075,43.3274978,3366425914,restaurant,Souvlaki Hut,,,,,,,,,,,,,greek,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8001082,43.3274256,3366425913,restaurant,Amaya Express,,,,,,,,,,,,,indian,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7971819,43.3250627,3366425912,restaurant,Wendel Clark's Classic Grill and Bar,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7968627,43.3248559,3366425911,restaurant,Rude Native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7988753,43.3265703,1715140844,restaurant,The Works,,443,,,,,,,,,,,burger,,,no,,,,,,Burlington,,L7R 2G3,,,,,,,,,,,,Brant Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7960381,43.3251226,1715140855,restaurant,Red Canoe Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7956217,43.3251775,6565132173,restaurant,Lettuce Love Café,,399,,,,,,,,,,https://www.lettucelovecafe.com,,,,,,,,,,Burlington,,L7R 2K3,,,"Mo 11:00-15:00; Tu-Fr 11:00-20:30; Sa 10:00-20:30; Su 10:00-20:00",,,+1-905-637-2700,,,,,ieat@lettucelovecafe.com,John Street,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.79529,43.3257674,3021589806,restaurant,Honey West,,,,,,,,,,,,http://www.honeywest.ca/,,,,,,,,,,,,,,,,,,+1-905-634-7999,,,,,info@honeywest.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7947381,43.3253737,6565132172,restaurant,Boon Burger Burlington,,399,,,,,,,,,,https://www.facebook.com/boonburgerburlington/,burger,,,,,,,,,Burlington,,L7R 0A4,,yes,Mo-Su 11:00-21:00,,,+1-905-632-2666,,,,,,Elizabeth Street,,,,,,,,,,yes,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7958085,43.326114,3021589810,restaurant,Stinson,,,,,,,,,,,,http://thestinson.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7956697,43.3260893,3021589807,restaurant,Mikado,,,,,,,,,,,,http://www.mikadojapaneserestaurantburlington.ca/,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7954259,43.326072,1632096857,restaurant,Paradiso,,2041,,,,,,,,,,,,,,,,,,,,Burlington,,L7R 1E9,,,,,,,,,,,,Pine Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.795228,43.3261362,3021589809,restaurant,Son of a Peach Pizzeria,,2049,,,,,,,,,,https://www.heypeachy.com/,pizza,,,no,,,,,,Burlington,,L7R 2N1,,,,,,+1-905-632-4040,,,,,hey@heypeachy.com,Pine Street,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7922307,43.3256485,288069429,restaurant,Water Street Cooker,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
